"movieId";"titulo";"Adventure";"Animation";"Children";"Comedy";"Fantasy";"Romance";"Drama";"Action";"Crime";"Thriller";"Horror";"Mystery";"Sci.Fi";"War";"Musical";"Documentary";"IMAX";"Western";"Film.Noir";"No.genres"
80584;"Patrik Age 1.5 (Patrik 1,5) (2008)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
80586;"Flipped (2010)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
80615;"Legend of the Guardians: The Owls of Ga'Hoole (2010)";1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
80693;"It's Kind of a Funny Story (2010)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
80727;"Middle Men (2009)";0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
80748;"Alice in Wonderland (1933)";1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80831;"Let Me In (2010)";0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
80834;"Sintel (2010)";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80839;"Secretariat (2010)";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
80846;"Devil (2010)";0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
80858;"You Again (2010)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80860;"Life as We Know It (2010)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80862;"Catfish (2010)";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
80864;"You Will Meet a Tall Dark Stranger (2010)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80880;"Stone (2010)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
80906;"Inside Job (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
80917;"Monsters (2010)";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
80969;"Never Let Me Go (2010)";0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
81018;"Illusionist, The (L'illusionniste) (2010)";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81132;"Rubber (2010)";1;0;0;1;0;0;1;1;1;1;1;1;0;0;0;0;0;1;1;0
81156;"Jackass 3D (2010)";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
81158;"Restrepo (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
81191;"Waiting for 'Superman' (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
81229;"Red (2010)";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
81383;"Heartbreaker (L'Arnacoeur) (2010)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81417;"Paranormal Activity 2 (2010)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
81456;"Heartbeats (Les amours imaginaires) (2010)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
81512;"Hereafter (2010)";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
81520;"Undisputed III: Redemption (2010)";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
81535;"Saw VII 3D - The Final Chapter (2010)";0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
81537;"Due Date (2010)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81562;"127 Hours (2010)";1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
81564;"Megamind (2010)";0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
81591;"Black Swan (2010)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
81681;"I Shot Jesse James (1949)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0
81782;"Unstoppable (2010)";0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
81784;"Morning Glory (2010)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
81788;"Next Three Days, The (2010)";0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
81831;"First Beautiful Thing, The (La prima cosa bella) (2010)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
81834;"Harry Potter and the Deathly Hallows: Part 1 (2010)";1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
81847;"Tangled (2010)";0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0
81910;"Art of the Steal, The (2009)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
81949;"Romantics, The (2010)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
82041;"Loved Ones, The (2009)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
82053;"Casino Jack (2010)";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
82093;"London Boulevard (2010)";0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
82152;"Beastly (2011)";0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
82167;"Love and Other Drugs (2010)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
82169;"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)";1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82202;"Tourist, The (2010)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
82242;"Rare Exports: A Christmas Tale (Rare Exports) (2010)";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
82366;"Hatchet II (2010)";0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
82378;"All Good Things (2010)";0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
82459;"True Grit (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
82461;"Tron: Legacy (2010)";1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
82499;"How Do You Know (2010)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
82641;"One-Armed Swordsman, The (Dubei dao) (1967)";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
82667;"I Saw the Devil (Akmareul boatda) (2010)";0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
82744;"Faster (2010)";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
82765;"Little Big Soldier (Da bing xiao jiang) (2010)";1;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
82848;"One Week (1920)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82852;"Little Fockers (2010)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82854;"Gulliver's Travels (2010)";1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
82857;"Sweetgrass (2009)";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
83086;"Burlesque (2010)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
83132;"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)";0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83134;"Tucker & Dale vs Evil (2010)";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
83177;"Yogi Bear (2010)";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83270;"Made in Dagenham (2010)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
83349;"Green Hornet, The (2011)";0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0
83374;"Warrior's Way, The (2010)";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
83480;"Season of the Witch (2011)";1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
83601;"Amer (2009)";0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
83613;"Cowboys & Aliens (2011)";0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0
83796;"Anything for Her (Pour elle) (2008)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
83803;"Day & Night (2010)";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
83827;"Marwencol (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
83910;"Dilemma, The (2011)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
83969;"Down Argentine Way (1940)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
83976;"Trip, The (2010)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
84156;"Happy People: A Year in the Taiga (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
84187;"Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)";0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0
84189;"I Spit on Your Grave (2010)";0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
84246;"It Happened on Fifth Avenue (1947)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84273;"Zeitgeist: Moving Forward (2011)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
84374;"No Strings Attached (2011)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84392;"Lincoln Lawyer, The (2011)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
84414;"All-Star Superman (2011)";1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
84512;"Girls About Town (1931)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84523;"Kill! (Kiru) (1968)";0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
84553;"Pekka ja Pätkä salapoliiseina (1957)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84601;"Unknown (2011)";0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
84615;"Cedar Rapids (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84637;"Gnomeo & Juliet (2011)";1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
84696;"Burke and Hare (2010)";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
84716;"Castaway on the Moon (Kimssi pyoryugi) (2009)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
84772;"Paul (2011)";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
84799;"Asphyx, The (1973)";0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
84844;"Brother 2 (Brat 2) (2000)";0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
84847;"Emma (2009)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
84942;"Drive Angry (2011)";0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
84944;"Rango (2011)";1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
84950;"Take Me Home Tonight (2011)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
84952;"Confessions (Kokuhaku) (2010)";0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
84954;"Adjustment Bureau, The (2011)";0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
85020;"Mechanic, The (2011)";0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
85022;"Hall Pass (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85025;"Eagle, The (2011)";1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
85056;"I Am Number Four (2011)";0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0
85131;"Battle: Los Angeles (2011)";0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
85179;"Summer Wars (Samâ wôzu) (2009)";1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
85259;"Winnie the Pooh and the Honey Tree (1966)";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85261;"Mars Needs Moms (2011)";1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0
85295;"Scooby-Doo! Curse of the Lake Monster (2010)";1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
85316;"Winnie the Pooh and Tigger Too (1974)";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85334;"Hard Ticket to Hawaii (1987)";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
85342;"Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)";0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
85354;"Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008)";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
85367;"Just Go with It (2011)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85394;"Cave of Forgotten Dreams (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
85397;"Red Riding Hood (2011)";0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
85399;"Big Mommas: Like Father, Like Son (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85401;"Super (2010)";0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
85412;"Troll Hunter, The (Trolljegeren) (2010)";0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
85414;"Source Code (2011)";0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0
85438;"Jane Eyre (2011)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
85510;"Sucker Punch (2011)";0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0
85565;"Chalet Girl (2011)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
85736;"BURN-E (2008)";1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
85774;"Senna (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
85780;"Family Guy Presents: It's a Trap (2010)";0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
85788;"Insidious (2010)";0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
85796;"Hobo with a Shotgun (2011)";1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
85881;"Win Win (2011)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
85885;"Room in Rome (Habitación en Roma) (2010)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
86000;"Boy (2010)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
86014;"Diary of a Wimpy Kid: Rodrick Rules (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86028;"Henry's Crime (2010)";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
86059;"Hop (2011)";0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86066;"Playing the Victim (Izobrazhaya zhertvu) (2006)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86068;"Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
86142;"13 Assassins (Jûsan-nin no shikaku) (2010)";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
86190;"Hanna (2011)";1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
86237;"Connections (1978)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
86279;"Into Eternity (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
86286;"Daffy Duck's Quackbusters (1988)";0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
86290;"American: The Bill Hicks Story (2009)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
86293;"Arthur (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86295;"Scream 4 (2011)";0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
86298;"Rio (2011)";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86320;"Melancholia (2011)";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
86332;"Thor (2011)";1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0
86345;"Louis C.K.: Hilarious (2010)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86347;"Louis C.K.: Chewed Up (2008)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86355;"Atlas Shrugged: Part 1 (2011)";0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0
86377;"Louis C.K.: Shameless (2007)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86504;"Voices from the List (2004)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
86548;"Water for Elephants (2011)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
86593;"African Cats (2011)";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
86628;"Kill the Irishman (2011)";0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
86644;"Fast Five (Fast and the Furious 5, The) (2011)";0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0
86668;"Louis Theroux: Law & Disorder (2008)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
86721;"Idiots and Angels (2008)";0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
86781;"Incendies (2010)";0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
86815;"Soul Surfer (2011)";0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
86817;"Something Borrowed (2011)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
86833;"Bridesmaids (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86835;"Priest (2011)";0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0
86864;"Mothra (Mosura) (1961)";1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
86880;"Pirates of the Caribbean: On Stranger Tides (2011)";1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
86882;"Midnight in Paris (2011)";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86892;"The Man from Nowhere (2010)";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
86911;"Hangover Part II, The (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86922;"Nothing to Declare (Rien à déclarer) (2010)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
86960;"Across the Hall (2009)";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
87028;"Roommate, The (2011)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
87192;"Attack the Block (2011)";0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
87194;"The Way (2010)";1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
87197;"Let the Bullets Fly (2010)";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
87222;"Kung Fu Panda 2 (2011)";1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
87232;"X-Men: First Class (2011)";1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0
87234;"Submarine (2010)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
87287;"American Grindhouse (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
87298;"Everything Must Go (2010)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
87306;"Super 8 (2011)";0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0
87413;"Bernie (1996)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
87430;"Green Lantern (2011)";1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
87444;"Elektra Luxx (2010)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87483;"Mr. Popper's Penguins (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87485;"Bad Teacher (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87520;"Transformers: Dark of the Moon (2011)";1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0
87522;"Larry Crowne (2011)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
87529;"Your Highness (2011)";1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
87785;"Takers (2010)";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
87834;"My Life as McDull (Mak dau goo si) (2001)";0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
87867;"Zookeeper (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87869;"Horrible Bosses (2011)";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
87876;"Cars 2 (2011)";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
87960;"Between the Folds (2008)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
88069;"Delhi Belly (2011)";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
88094;"Upside Down: The Creation Records Story (2010)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
88108;"Monte Carlo (2011)";1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88125;"Harry Potter and the Deathly Hallows: Part 2 (2011)";1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0
88129;"Drive (2011)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0
88140;"Captain America: The First Avenger (2011)";1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0
88163;"Crazy, Stupid, Love. (2011)";0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
88179;"One Day (2011)";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
88235;"Guard, The (2011)";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
88267;"Winnie the Pooh (2011)";0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88272;"Woman, The (2011)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
88327;"New One-Armed Swordsman, The (Xin du bi dao) (1971)";0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0
88345;"Mike's New Car (2002)";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88356;"Smurfs, The (2011)";0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88405;"Friends with Benefits (2011)";0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88448;"Paper Birds (Pájaros de papel) (2010)";0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
88515;"Blitz (2011)";0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
88593;"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)";0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
88672;"Our Idiot Brother (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88699;"Death Race 2 (2010)";0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
88744;"Rise of the Planet of the Apes (2011)";0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0
88746;"Terri (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88785;"Change-Up, The (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88812;"30 Minutes or Less (2011)";0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
88911;"My Afternoons with Margueritte (La tête en friche) (2010)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
88932;"Final Destination 5 (2011)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0
88954;"Very Harold & Kumar 3D Christmas, A (2011)";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
89028;"Don't Be Afraid of the Dark (2010)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
89030;"Fright Night (2011)";0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
89039;"Another Earth (2011)";0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
89072;"Stake Land (2010)";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
89085;"Debt, The (2011)";0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
89087;"Colombiana (2011)";1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
89090;"Bill Cunningham New York (2011)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
89190;"Conan the Barbarian (2011)";1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
89208;"Walled In (2009)";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
89281;"Birdemic: Shock and Terror (2010)";0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
